step,satellite_latitude,satellite_longitude,coverage_center_latitude,coverage_center_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,covered_countries,covered_adult_population,estimated_devices_total,estimated_demodulators_total
1284,87.049550,140.709203,87.049550,140.709203,100000.0,500000.0,785398.1633974483,0,0,0,0
1285,87.229094,140.726279,87.229094,140.726279,100000.0,500000.0,785398.1633974483,0,0,0,0
1286,87.408629,140.743587,87.408629,140.743587,100000.0,500000.0,785398.1633974483,0,0,0,0
1287,87.588156,140.761130,87.588156,140.761130,100000.0,500000.0,785398.1633974483,0,0,0,0
1288,87.767675,140.778910,87.767675,140.778910,100000.0,500000.0,785398.1633974483,0,0,0,0
1289,87.947185,140.796932,87.947185,140.796932,100000.0,500000.0,785398.1633974483,0,0,0,0
1290,88.126687,140.815199,88.126687,140.815199,100000.0,500000.0,785398.1633974483,0,0,0,0
1291,88.306179,140.833714,88.306179,140.833714,100000.0,500000.0,785398.1633974483,0,0,0,0
1292,88.485663,140.852482,88.485663,140.852482,100000.0,500000.0,785398.1633974483,0,0,0,0
1293,88.665138,140.871505,88.665138,140.871505,100000.0,500000.0,785398.1633974483,0,0,0,0
1294,88.844604,140.890788,88.844604,140.890788,100000.0,500000.0,785398.1633974483,0,0,0,0
1295,89.024061,140.910335,89.024061,140.910335,100000.0,500000.0,785398.1633974483,0,0,0,0
1296,89.203508,140.930149,89.203508,140.930149,100000.0,500000.0,785398.1633974483,0,0,0,0
1297,89.382946,140.950235,89.382946,140.950235,100000.0,500000.0,785398.1633974483,0,0,0,0
1298,89.562374,140.970596,89.562374,140.970596,100000.0,500000.0,785398.1633974483,0,0,0,0
1299,89.741792,140.991238,89.741792,140.991238,100000.0,500000.0,785398.1633974483,0,0,0,0
1300,89.921201,141.012163,89.921201,141.012163,100000.0,500000.0,785398.1633974483,0,0,0,0
1301,90.000000,141.033377,90.000000,141.033377,100000.0,500000.0,785398.1633974483,0,0,0,0
1302,90.000000,141.054883,90.000000,141.054883,100000.0,500000.0,785398.1633974483,0,0,0,0
1303,90.000000,141.076687,90.000000,141.076687,100000.0,500000.0,785398.1633974483,0,0,0,0
1304,90.000000,141.098794,90.000000,141.098794,100000.0,500000.0,785398.1633974483,0,0,0,0
1305,90.000000,141.121207,90.000000,141.121207,100000.0,500000.0,785398.1633974483,0,0,0,0
1306,90.000000,141.143931,90.000000,141.143931,100000.0,500000.0,785398.1633974483,0,0,0,0
1307,90.000000,141.166972,90.000000,141.166972,100000.0,500000.0,785398.1633974483,0,0,0,0
1308,90.000000,141.190335,90.000000,141.190335,100000.0,500000.0,785398.1633974483,0,0,0,0
1309,90.000000,141.214024,90.000000,141.214024,100000.0,500000.0,785398.1633974483,0,0,0,0
1310,90.000000,141.238045,90.000000,141.238045,100000.0,500000.0,785398.1633974483,0,0,0,0
1311,90.000000,141.262403,90.000000,141.262403,100000.0,500000.0,785398.1633974483,0,0,0,0
1312,90.000000,141.287104,90.000000,141.287104,100000.0,500000.0,785398.1633974483,0,0,0,0
1313,90.000000,141.312153,90.000000,141.312153,100000.0,500000.0,785398.1633974483,0,0,0,0
1314,90.000000,141.337556,90.000000,141.337556,100000.0,500000.0,785398.1633974483,0,0,0,0
1315,90.000000,141.363318,90.000000,141.363318,100000.0,500000.0,785398.1633974483,0,0,0,0
1316,90.000000,141.389446,90.000000,141.389446,100000.0,500000.0,785398.1633974483,0,0,0,0
1317,90.000000,141.415946,90.000000,141.415946,100000.0,500000.0,785398.1633974483,0,0,0,0
1318,90.000000,141.442823,90.000000,141.442823,100000.0,500000.0,785398.1633974483,0,0,0,0
1319,90.000000,141.470085,90.000000,141.470085,100000.0,500000.0,785398.1633974483,0,0,0,0
1320,90.000000,141.497737,90.000000,141.497737,100000.0,500000.0,785398.1633974483,0,0,0,0
1321,90.000000,141.525787,90.000000,141.525787,100000.0,500000.0,785398.1633974483,0,0,0,0
1322,90.000000,141.554240,90.000000,141.554240,100000.0,500000.0,785398.1633974483,0,0,0,0
1323,90.000000,141.583104,90.000000,141.583104,100000.0,500000.0,785398.1633974483,0,0,0,0
1324,90.000000,141.612386,90.000000,141.612386,100000.0,500000.0,785398.1633974483,0,0,0,0
1325,90.000000,141.642094,90.000000,141.642094,100000.0,500000.0,785398.1633974483,0,0,0,0
1326,90.000000,141.672233,90.000000,141.672233,100000.0,500000.0,785398.1633974483,0,0,0,0
1327,90.000000,141.702813,90.000000,141.702813,100000.0,500000.0,785398.1633974483,0,0,0,0
1328,90.000000,141.733841,90.000000,141.733841,100000.0,500000.0,785398.1633974483,0,0,0,0
1329,90.000000,141.765324,90.000000,141.765324,100000.0,500000.0,785398.1633974483,0,0,0,0
1330,90.000000,141.797271,90.000000,141.797271,100000.0,500000.0,785398.1633974483,0,0,0,0
1331,90.000000,141.829690,90.000000,141.829690,100000.0,500000.0,785398.1633974483,0,0,0,0
1332,90.000000,141.862589,90.000000,141.862589,100000.0,500000.0,785398.1633974483,0,0,0,0
1333,90.000000,141.895978,90.000000,141.895978,100000.0,500000.0,785398.1633974483,0,0,0,0
1334,90.000000,141.929865,90.000000,141.929865,100000.0,500000.0,785398.1633974483,0,0,0,0
1335,90.000000,141.964259,90.000000,141.964259,100000.0,500000.0,785398.1633974483,0,0,0,0
1336,90.000000,141.999169,90.000000,141.999169,100000.0,500000.0,785398.1633974483,0,0,0,0
1337,90.000000,142.034605,90.000000,142.034605,100000.0,500000.0,785398.1633974483,0,0,0,0
1338,90.000000,142.070577,90.000000,142.070577,100000.0,500000.0,785398.1633974483,0,0,0,0
1339,90.000000,142.107094,90.000000,142.107094,100000.0,500000.0,785398.1633974483,0,0,0,0
1340,90.000000,142.144168,90.000000,142.144168,100000.0,500000.0,785398.1633974483,0,0,0,0
1341,90.000000,142.181808,90.000000,142.181808,100000.0,500000.0,785398.1633974483,0,0,0,0
1342,90.000000,142.220026,90.000000,142.220026,100000.0,500000.0,785398.1633974483,0,0,0,0
1343,90.000000,142.258831,90.000000,142.258831,100000.0,500000.0,785398.1633974483,0,0,0,0
1344,90.000000,142.298236,90.000000,142.298236,100000.0,500000.0,785398.1633974483,0,0,0,0
1345,90.000000,142.338253,90.000000,142.338253,100000.0,500000.0,785398.1633974483,0,0,0,0
1346,90.000000,142.378893,90.000000,142.378893,100000.0,500000.0,785398.1633974483,0,0,0,0
1347,90.000000,142.420168,90.000000,142.420168,100000.0,500000.0,785398.1633974483,0,0,0,0
1348,90.000000,142.462090,90.000000,142.462090,100000.0,500000.0,785398.1633974483,0,0,0,0
1349,90.000000,142.504674,90.000000,142.504674,100000.0,500000.0,785398.1633974483,0,0,0,0
1350,90.000000,142.547932,90.000000,142.547932,100000.0,500000.0,785398.1633974483,0,0,0,0
1351,90.000000,142.591877,90.000000,142.591877,100000.0,500000.0,785398.1633974483,0,0,0,0
1352,90.000000,142.636523,90.000000,142.636523,100000.0,500000.0,785398.1633974483,0,0,0,0
1353,90.000000,142.681885,90.000000,142.681885,100000.0,500000.0,785398.1633974483,0,0,0,0
1354,90.000000,142.727977,90.000000,142.727977,100000.0,500000.0,785398.1633974483,0,0,0,0
1355,90.000000,142.774815,90.000000,142.774815,100000.0,500000.0,785398.1633974483,0,0,0,0
1356,90.000000,142.822413,90.000000,142.822413,100000.0,500000.0,785398.1633974483,0,0,0,0
1357,90.000000,142.870789,90.000000,142.870789,100000.0,500000.0,785398.1633974483,0,0,0,0
1358,90.000000,142.919957,90.000000,142.919957,100000.0,500000.0,785398.1633974483,0,0,0,0
1359,90.000000,142.969935,90.000000,142.969935,100000.0,500000.0,785398.1633974483,0,0,0,0
1360,90.000000,143.020741,90.000000,143.020741,100000.0,500000.0,785398.1633974483,0,0,0,0
1361,90.000000,143.072391,90.000000,143.072391,100000.0,500000.0,785398.1633974483,0,0,0,0
1362,90.000000,143.124905,90.000000,143.124905,100000.0,500000.0,785398.1633974483,0,0,0,0
1363,90.000000,143.178300,90.000000,143.178300,100000.0,500000.0,785398.1633974483,0,0,0,0
1364,90.000000,143.232597,90.000000,143.232597,100000.0,500000.0,785398.1633974483,0,0,0,0
1365,90.000000,143.287815,90.000000,143.287815,100000.0,500000.0,785398.1633974483,0,0,0,0
1366,90.000000,143.343975,90.000000,143.343975,100000.0,500000.0,785398.1633974483,0,0,0,0
1367,90.000000,143.401097,90.000000,143.401097,100000.0,500000.0,785398.1633974483,0,0,0,0
1368,90.000000,143.459204,90.000000,143.459204,100000.0,500000.0,785398.1633974483,0,0,0,0
1369,90.000000,143.518317,90.000000,143.518317,100000.0,500000.0,785398.1633974483,0,0,0,0
1370,90.000000,143.578460,90.000000,143.578460,100000.0,500000.0,785398.1633974483,0,0,0,0
1371,90.000000,143.639657,90.000000,143.639657,100000.0,500000.0,785398.1633974483,0,0,0,0
1372,90.000000,143.701932,90.000000,143.701932,100000.0,500000.0,785398.1633974483,0,0,0,0
1373,90.000000,143.765310,90.000000,143.765310,100000.0,500000.0,785398.1633974483,0,0,0,0
1374,90.000000,143.829817,90.000000,143.829817,100000.0,500000.0,785398.1633974483,0,0,0,0
1375,90.000000,143.895480,90.000000,143.895480,100000.0,500000.0,785398.1633974483,0,0,0,0
1376,90.000000,143.962327,90.000000,143.962327,100000.0,500000.0,785398.1633974483,0,0,0,0
1377,90.000000,144.030385,90.000000,144.030385,100000.0,500000.0,785398.1633974483,0,0,0,0
1378,90.000000,144.099686,90.000000,144.099686,100000.0,500000.0,785398.1633974483,0,0,0,0
1379,90.000000,144.170258,90.000000,144.170258,100000.0,500000.0,785398.1633974483,0,0,0,0
1380,90.000000,144.242133,90.000000,144.242133,100000.0,500000.0,785398.1633974483,0,0,0,0
1381,90.000000,144.315344,90.000000,144.315344,100000.0,500000.0,785398.1633974483,0,0,0,0
1382,90.000000,144.389924,90.000000,144.389924,100000.0,500000.0,785398.1633974483,0,0,0,0
1383,90.000000,144.465908,90.000000,144.465908,100000.0,500000.0,785398.1633974483,0,0,0,0
1384,90.000000,144.543332,90.000000,144.543332,100000.0,500000.0,785398.1633974483,0,0,0,0
1385,90.000000,144.622232,90.000000,144.622232,100000.0,500000.0,785398.1633974483,0,0,0,0
1386,90.000000,144.702646,90.000000,144.702646,100000.0,500000.0,785398.1633974483,0,0,0,0
1387,90.000000,144.784614,90.000000,144.784614,100000.0,500000.0,785398.1633974483,0,0,0,0
1388,90.000000,144.868178,90.000000,144.868178,100000.0,500000.0,785398.1633974483,0,0,0,0
1389,90.000000,144.953378,90.000000,144.953378,100000.0,500000.0,785398.1633974483,0,0,0,0
1390,90.000000,145.040260,90.000000,145.040260,100000.0,500000.0,785398.1633974483,0,0,0,0
1391,90.000000,145.128868,90.000000,145.128868,100000.0,500000.0,785398.1633974483,0,0,0,0
1392,90.000000,145.219249,90.000000,145.219249,100000.0,500000.0,785398.1633974483,0,0,0,0
1393,90.000000,145.311452,90.000000,145.311452,100000.0,500000.0,785398.1633974483,0,0,0,0
1394,90.000000,145.405528,90.000000,145.405528,100000.0,500000.0,785398.1633974483,0,0,0,0
1395,90.000000,145.501529,90.000000,145.501529,100000.0,500000.0,785398.1633974483,0,0,0,0
1396,90.000000,145.599508,90.000000,145.599508,100000.0,500000.0,785398.1633974483,0,0,0,0
1397,90.000000,145.699522,90.000000,145.699522,100000.0,500000.0,785398.1633974483,0,0,0,0
1398,90.000000,145.801630,90.000000,145.801630,100000.0,500000.0,785398.1633974483,0,0,0,0
1399,90.000000,145.905893,90.000000,145.905893,100000.0,500000.0,785398.1633974483,0,0,0,0
1400,90.000000,146.012372,90.000000,146.012372,100000.0,500000.0,785398.1633974483,0,0,0,0
1401,90.000000,146.121133,90.000000,146.121133,100000.0,500000.0,785398.1633974483,0,0,0,0
1402,90.000000,146.232245,90.000000,146.232245,100000.0,500000.0,785398.1633974483,0,0,0,0
1403,90.000000,146.345777,90.000000,146.345777,100000.0,500000.0,785398.1633974483,0,0,0,0
1404,90.000000,146.461804,90.000000,146.461804,100000.0,500000.0,785398.1633974483,0,0,0,0
1405,90.000000,146.580401,90.000000,146.580401,100000.0,500000.0,785398.1633974483,0,0,0,0
1406,90.000000,146.701648,90.000000,146.701648,100000.0,500000.0,785398.1633974483,0,0,0,0
1407,90.000000,146.825627,90.000000,146.825627,100000.0,500000.0,785398.1633974483,0,0,0,0
1408,90.000000,146.952425,90.000000,146.952425,100000.0,500000.0,785398.1633974483,0,0,0,0
1409,90.000000,147.082131,90.000000,147.082131,100000.0,500000.0,785398.1633974483,0,0,0,0
1410,90.000000,147.214838,90.000000,147.214838,100000.0,500000.0,785398.1633974483,0,0,0,0
1411,90.000000,147.350644,90.000000,147.350644,100000.0,500000.0,785398.1633974483,0,0,0,0
1412,90.000000,147.489651,90.000000,147.489651,100000.0,500000.0,785398.1633974483,0,0,0,0
1413,90.000000,147.631964,90.000000,147.631964,100000.0,500000.0,785398.1633974483,0,0,0,0
1414,90.000000,147.777694,90.000000,147.777694,100000.0,500000.0,785398.1633974483,0,0,0,0
1415,90.000000,147.926956,90.000000,147.926956,100000.0,500000.0,785398.1633974483,0,0,0,0
1416,90.000000,148.079870,90.000000,148.079870,100000.0,500000.0,785398.1633974483,0,0,0,0
1417,90.000000,148.236564,90.000000,148.236564,100000.0,500000.0,785398.1633974483,0,0,0,0
1418,90.000000,148.397168,90.000000,148.397168,100000.0,500000.0,785398.1633974483,0,0,0,0
1419,90.000000,148.561821,90.000000,148.561821,100000.0,500000.0,785398.1633974483,0,0,0,0
1420,90.000000,148.730666,90.000000,148.730666,100000.0,500000.0,785398.1633974483,0,0,0,0
1421,90.000000,148.903854,90.000000,148.903854,100000.0,500000.0,785398.1633974483,0,0,0,0
1422,90.000000,149.081544,90.000000,149.081544,100000.0,500000.0,785398.1633974483,0,0,0,0
1423,90.000000,149.263901,90.000000,149.263901,100000.0,500000.0,785398.1633974483,0,0,0,0
1424,90.000000,149.451099,90.000000,149.451099,100000.0,500000.0,785398.1633974483,0,0,0,0
1425,90.000000,149.643319,90.000000,149.643319,100000.0,500000.0,785398.1633974483,0,0,0,0
1426,90.000000,149.840753,90.000000,149.840753,100000.0,500000.0,785398.1633974483,0,0,0,0
1427,90.000000,150.043602,90.000000,150.043602,100000.0,500000.0,785398.1633974483,0,0,0,0
1428,90.000000,150.252076,90.000000,150.252076,100000.0,500000.0,785398.1633974483,0,0,0,0
1429,90.000000,150.466397,90.000000,150.466397,100000.0,500000.0,785398.1633974483,0,0,0,0
1430,90.000000,150.686797,90.000000,150.686797,100000.0,500000.0,785398.1633974483,0,0,0,0
1431,90.000000,150.913522,90.000000,150.913522,100000.0,500000.0,785398.1633974483,0,0,0,0
1432,90.000000,151.146829,90.000000,151.146829,100000.0,500000.0,785398.1633974483,0,0,0,0
1433,90.000000,151.386990,90.000000,151.386990,100000.0,500000.0,785398.1633974483,0,0,0,0
1434,90.000000,151.634292,90.000000,151.634292,100000.0,500000.0,785398.1633974483,0,0,0,0
1435,90.000000,151.889035,90.000000,151.889035,100000.0,500000.0,785398.1633974483,0,0,0,0
1436,90.000000,152.151539,90.000000,152.151539,100000.0,500000.0,785398.1633974483,0,0,0,0
1437,90.000000,152.422139,90.000000,152.422139,100000.0,500000.0,785398.1633974483,0,0,0,0
1438,90.000000,152.701191,90.000000,152.701191,100000.0,500000.0,785398.1633974483,0,0,0,0
1439,90.000000,152.989068,90.000000,152.989068,100000.0,500000.0,785398.1633974483,0,0,0,0
1440,90.000000,153.286168,90.000000,153.286168,100000.0,500000.0,785398.1633974483,0,0,0,0
1441,90.000000,153.592910,90.000000,153.592910,100000.0,500000.0,785398.1633974483,0,0,0,0
1442,90.000000,153.909739,90.000000,153.909739,100000.0,500000.0,785398.1633974483,0,0,0,0
1443,90.000000,154.237123,90.000000,154.237123,100000.0,500000.0,785398.1633974483,0,0,0,0
1444,90.000000,154.575563,90.000000,154.575563,100000.0,500000.0,785398.1633974483,0,0,0,0
1445,90.000000,154.925586,90.000000,154.925586,100000.0,500000.0,785398.1633974483,0,0,0,0
1446,90.000000,155.287754,90.000000,155.287754,100000.0,500000.0,785398.1633974483,0,0,0,0
1447,90.000000,155.662662,90.000000,155.662662,100000.0,500000.0,785398.1633974483,0,0,0,0
1448,90.000000,156.050942,90.000000,156.050942,100000.0,500000.0,785398.1633974483,0,0,0,0
1449,90.000000,156.453267,90.000000,156.453267,100000.0,500000.0,785398.1633974483,0,0,0,0
1450,90.000000,156.870353,90.000000,156.870353,100000.0,500000.0,785398.1633974483,0,0,0,0
1451,90.000000,157.302959,90.000000,157.302959,100000.0,500000.0,785398.1633974483,0,0,0,0
1452,90.000000,157.751896,90.000000,157.751896,100000.0,500000.0,785398.1633974483,0,0,0,0
1453,90.000000,158.218028,90.000000,158.218028,100000.0,500000.0,785398.1633974483,0,0,0,0
1454,90.000000,158.702273,90.000000,158.702273,100000.0,500000.0,785398.1633974483,0,0,0,0
1455,90.000000,159.205612,90.000000,159.205612,100000.0,500000.0,785398.1633974483,0,0,0,0
1456,90.000000,159.729090,90.000000,159.729090,100000.0,500000.0,785398.1633974483,0,0,0,0
1457,90.000000,160.273825,90.000000,160.273825,100000.0,500000.0,785398.1633974483,0,0,0,0
1458,90.000000,160.841005,90.000000,160.841005,100000.0,500000.0,785398.1633974483,0,0,0,0
1459,90.000000,161.431904,90.000000,161.431904,100000.0,500000.0,785398.1633974483,0,0,0,0
1460,90.000000,162.047877,90.000000,162.047877,100000.0,500000.0,785398.1633974483,0,0,0,0
1461,90.000000,162.690376,90.000000,162.690376,100000.0,500000.0,785398.1633974483,0,0,0,0
1462,90.000000,163.360948,90.000000,163.360948,100000.0,500000.0,785398.1633974483,0,0,0,0
1463,90.000000,164.061246,90.000000,164.061246,100000.0,500000.0,785398.1633974483,0,0,0,0
1464,90.000000,164.793034,90.000000,164.793034,100000.0,500000.0,785398.1633974483,0,0,0,0
1465,90.000000,165.558196,90.000000,165.558196,100000.0,500000.0,785398.1633974483,0,0,0,0
1466,90.000000,166.358738,90.000000,166.358738,100000.0,500000.0,785398.1633974483,0,0,0,0
1467,90.000000,167.196800,90.000000,167.196800,100000.0,500000.0,785398.1633974483,0,0,0,0
1468,90.000000,168.074657,90.000000,168.074657,100000.0,500000.0,785398.1633974483,0,0,0,0
1469,90.000000,168.994730,90.000000,168.994730,100000.0,500000.0,785398.1633974483,0,0,0,0
1470,90.000000,169.959582,90.000000,169.959582,100000.0,500000.0,785398.1633974483,0,0,0,0
1471,90.000000,170.971931,90.000000,170.971931,100000.0,500000.0,785398.1633974483,0,0,0,0
1472,90.000000,172.034644,90.000000,172.034644,100000.0,500000.0,785398.1633974483,0,0,0,0
1473,90.000000,173.150735,90.000000,173.150735,100000.0,500000.0,785398.1633974483,0,0,0,0
1474,90.000000,174.323362,90.000000,174.323362,100000.0,500000.0,785398.1633974483,0,0,0,0
1475,90.000000,175.555818,90.000000,175.555818,100000.0,500000.0,785398.1633974483,0,0,0,0
1476,90.000000,176.851509,90.000000,176.851509,100000.0,500000.0,785398.1633974483,0,0,0,0
1477,90.000000,178.213939,90.000000,178.213939,100000.0,500000.0,785398.1633974483,0,0,0,0
