elevation_bin,collision_rate,ecdf
<=25deg,0.0007843137254901489,0.6122448979591837
<=25deg,0.0007843137254901489,0.6173469387755102
<=25deg,0.0007843137254901489,0.6224489795918368
<=25deg,0.0007843137254901489,0.6275510204081632
<=25deg,0.0007843137254901489,0.6326530612244898
<=25deg,0.0007843137254901489,0.6377551020408163
<=25deg,0.0007843137254901489,0.6428571428571429
<=25deg,0.0007843137254901489,0.6479591836734694
<=25deg,0.0007843137254901489,0.6530612244897959
<=25deg,0.0007843137254901489,0.6581632653061225
<=25deg,0.0007843137254901489,0.6632653061224489
<=25deg,0.0007843137254901489,0.6683673469387755
<=25deg,0.0007843137254901489,0.673469387755102
<=25deg,0.0007843137254901489,0.6785714285714286
<=25deg,0.0007843137254901489,0.6836734693877551
<=25deg,0.0007843137254901489,0.6887755102040817
<=25deg,0.0007843137254901489,0.6938775510204082
<=25deg,0.002105263157894721,0.6989795918367347
<=25deg,0.002105263157894721,0.7040816326530612
<=25deg,0.0023323615160349975,0.7091836734693877
<=25deg,0.0023323615160349975,0.7142857142857143
<=25deg,0.0023323615160349975,0.7193877551020408
<=25deg,0.0023323615160349975,0.7244897959183674
<=25deg,0.002564102564102555,0.7295918367346939
<=25deg,0.002564102564102555,0.7346938775510204
<=25deg,0.002564102564102555,0.7397959183673469
<=25deg,0.002564102564102555,0.7448979591836735
<=25deg,0.003076923076923088,0.75
<=25deg,0.003076923076923088,0.7551020408163265
<=25deg,0.003076923076923088,0.7602040816326531
<=25deg,0.003076923076923088,0.7653061224489796
<=25deg,0.003076923076923088,0.7704081632653061
<=25deg,0.003076923076923088,0.7755102040816326
<=25deg,0.003076923076923088,0.7806122448979592
<=25deg,0.003076923076923088,0.7857142857142857
<=25deg,0.003076923076923088,0.7908163265306123
<=25deg,0.003076923076923088,0.7959183673469388
<=25deg,0.003076923076923088,0.8010204081632653
<=25deg,0.003076923076923088,0.8061224489795918
<=25deg,0.003076923076923088,0.8112244897959183
<=25deg,0.0064885496183205715,0.8163265306122449
<=25deg,0.0064885496183205715,0.8214285714285714
<=25deg,0.0064885496183205715,0.826530612244898
<=25deg,0.0064885496183205715,0.8316326530612245
<=25deg,0.015196998123827354,0.8367346938775511
<=25deg,0.015196998123827354,0.8418367346938775
<=25deg,0.015196998123827354,0.8469387755102041
<=25deg,0.015196998123827354,0.8520408163265306
<=25deg,0.015196998123827354,0.8571428571428571
<=25deg,0.015196998123827354,0.8622448979591837
